tweet_id,tmp_id,text_x,tw_date_x,year,lang,metadata,AR,MB,author,date
164,9.1e+17,RT @FLSERT: Drain standing water to stop mosquitoes from multiplying/ Drene el agua estancada para prevenir la cria de mosquito.,2017-09-18 14:24:41+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,1,131546062,2017-09-18
165,9.1e+17,RT @FLHSMV: FLOWs are in Collier &amp; Lee counties to provide services to customers impacted by #Irma. Click the image for locations! @FHPTroo‚Ä¶,2017-09-18 14:24:56+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",2,2,131546062,2017-09-18
166,9.1e+17,"Since Saturday, @SalvationArmyUS has served more than 13,000 hot meals throughout Monroe County from their staging area in Marathon.",2017-09-18 14:43:00+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,3,131546062,2017-09-18
167,9.1e+17,".@FLGuard has 270 personnel operating 7 points of distribution in Monroe County to provide supplies, such as food &amp; water.",2017-09-18 15:00:06+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,3,131546062,2017-09-18
168,9.1e+17,"FHP continues escort delivery of relief supplies to the FL Keys, such as food to local supermarkets and resources with @RedCross",2017-09-18 15:05:02+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",2,2,131546062,2017-09-18
169,9.1e+17,RT @FLDEO: You will not have to recover from #HurricaneIrma on your own. View the variety of Disaster Recovery Programs DEO offers: https:/‚Ä¶,2017-09-18 15:25:22+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",2,2,131546062,2017-09-18
170,9.1e+17,"RT @monroecounty: Keys remain under boil water notice; state DOH offers guidelines for drinking water safety.
https://t.co/nNu19uVHvV https‚Ä¶",2017-09-18 15:25:55+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",1,1,131546062,2017-09-18
171,9.1e+17,"RT @usairforce: On this day 70 years ago, the #AirForce became an official branch of the United States military! Happy #AFBday to our #Tota‚Ä¶",2017-09-18 15:32:29+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,3,131546062,2017-09-18
172,9.1e+17,FHP has six troopers assigned to the Key West Police Department to assist with area law enforcement.,2017-09-18 15:35:01+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,2,131546062,2017-09-18
173,9.1e+17,Congress is moving forward with tax reform. Here's what you need to know --&gt; https://t.co/JZ6FL0fOfn https://t.co/JHcYo0Gpiw,2017-09-18 15:37:27+00:00,2017,en,"{""created_at"":""2012-12-30T20:54:06.000Z"",""pinned_tweet_id"":""1140781317392666625"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/M4l7PNHhUi"",""expanded_url"":""http://cramer.senate.gov"",""display_url"":""cramer.senate.gov""}]}},""id"":""1048784496"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1090267977675460610/nQWIQ0ot_normal.jpg"",""public_metrics"":{""followers_count"":32406,""following_count"":610,""tweet_count"":8478,""listed_count"":1142},""name"":""Sen. Kevin Cramer"",""username"":""SenKevinCramer"",""protected"":false,""description"":""Representing the great people of North Dakota in the United States Senate."",""url"":""https://t.co/M4l7PNHhUi"",""verified"":true}",2,2,1048784496,2017-09-18
174,9.1e+17,"RT @SecPriceMD: We're in Marathon, #Florida today visiting with @FLGovScott &amp; local officials. #HHS is proud to support #Irma response &amp; re‚Ä¶",2017-09-18 15:45:20+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",2,2,131546062,2017-09-18
175,9.1e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/18/2017 12:00 PM ET. Latest PDF at: https://t.co/MdtDTxRJZf  #FLResponds h‚Ä¶,2017-09-18 16:05:07+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,3,131546062,2017-09-18
176,9.1e+17,Tolls remain suspended as we focus on recovery efforts. We will keep all Floridians updated.,2017-09-18 16:45:19+00:00,2017,en,"{""username"":""SenRickScott"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""name"":""Rick Scott"",""pinned_tweet_id"":""1573331112079892480"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""protected"":false,""location"":""The Sunshine State"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""url"":""https://t.co/N5TDVcCjcr""}",3,3,131546062,2017-09-18
177,9.1e+17,"Happy birthday, @usairforce! Thank you for 70 years of service. https://t.co/FxbkQnAtFd",2017-09-18 17:19:35+00:00,2017,en,"{""username"":""SenatorSinema"",""id"":""1080844782"",""created_at"":""2013-01-11T20:31:03.000Z"",""name"":""Kyrsten Sinema"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg"",""public_metrics"":{""followers_count"":189920,""following_count"":729,""tweet_count"":16027,""listed_count"":2242},""description"":""Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona."",""protected"":false,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/WrlaMe6YPs"",""expanded_url"":""http://sinema.senate.gov"",""display_url"":""sinema.senate.gov""}]}},""url"":""https://t.co/WrlaMe6YPs""}",3,3,1080844782,2017-09-18
178,1.08e+18,"While President Trump continues to demand funding for a pointless border wall, House Democrats are ready to get to work on day one and pass legislation to reopen the government. ItÇƒÙs time to restore certainty for the American people.",2019-01-02 21:44:37+00:00,2019,en,"{""url"":""https://t.co/XrDWdFiStS"",""protected"":false,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/XrDWdFiStS"",""expanded_url"":""http://lujan.senate.gov"",""display_url"":""lujan.senate.gov""}]}},""description"":""United States Senator for New Mexico"",""public_metrics"":{""followers_count"":41271,""following_count"":994,""tweet_count"":6889,""listed_count"":1478},""name"":""Senator Ben Ray Luj?∞n"",""created_at"":""2009-01-22T01:00:32.000Z"",""pinned_tweet_id"":""1377047772130635780"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1387056181861040128/LqbW4kWp_normal.jpg"",""username"":""SenatorLujan"",""id"":""19318314"",""verified"":true}",2,2,19318314,2019-01-02
179,1.08e+18,Tune in to CSPAN at 12 pm ET when I will be sworn in for the #116thCongress as part of the most diverse Congress in history. My colleagues and I are ready to get to work for the American people. https://t.co/YzEEhS8FBV,2019-01-03 16:44:24+00:00,2019,en,"{""url"":""https://t.co/XrDWdFiStS"",""protected"":false,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/XrDWdFiStS"",""expanded_url"":""http://lujan.senate.gov"",""display_url"":""lujan.senate.gov""}]}},""description"":""United States Senator for New Mexico"",""public_metrics"":{""followers_count"":41271,""following_count"":994,""tweet_count"":6889,""listed_count"":1478},""name"":""Senator Ben Ray Luj?∞n"",""created_at"":""2009-01-22T01:00:32.000Z"",""pinned_tweet_id"":""1377047772130635780"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1387056181861040128/LqbW4kWp_normal.jpg"",""username"":""SenatorLujan"",""id"":""19318314"",""verified"":true}",3,3,19318314,2019-01-03
180,9.09e+17,"#Burma must cease anti-Rohingya persecution, immediately reverse conditions that created this crisis and allow access for humanitarian orgs.",2017-09-15 17:54:37+00:00,2017,en,"{""username"":""SenJeffMerkley"",""public_metrics"":{""followers_count"":512969,""following_count"":1081,""tweet_count"":16568,""listed_count"":4688},""description"":""Dad, runner, Chief Filibuster Antagonist. U.S. Senator from Oregon."",""profile_image_url"":""https://pbs.twimg.com/profile_images/873324219630854144/-7ZzOONo_normal.jpg"",""url"":""https://t.co/uoOTYAkx5J"",""name"":""Senator Jeff Merkley"",""id"":""29201047"",""created_at"":""2009-04-06T13:38:39.000Z"",""location"":""Oregon"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/uoOTYAkx5J"",""expanded_url"":""http://merkley.senate.gov"",""display_url"":""merkley.senate.gov""}]}},""verified"":true,""protected"":false}",1,1,29201047,2017-09-15
181,9.1e+17,#ClimateChange is real. Removing mention of it from #NM schools stops development of leaders we need to combat it. https://t.co/WixMk7ZZRe,2017-09-18 17:17:54+00:00,2017,en,"{""created_at"":""2013-01-17T20:24:19.000Z"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/97adkYcq3x"",""expanded_url"":""http://heinrich.senate.gov"",""display_url"":""heinrich.senate.gov""}]}},""id"":""1099199839"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1091387172282867718/pNhlcC9I_normal.jpg"",""public_metrics"":{""followers_count"":212153,""following_count"":694,""tweet_count"":10869,""listed_count"":2119},""name"":""Martin Heinrich"",""username"":""MartinHeinrich"",""protected"":false,""description"":""U.S. Senator for NM | Husband, dad, recovering engineer. Constantly seeking climate action, a fair shot for all New Mexicans, and the best elk adovada recipes."",""url"":""https://t.co/97adkYcq3x"",""verified"":true}",1,1,1099199839,2017-09-18
182,9.09e+17,.@AnthemInc's decision is great ‚Äì but insurers making huge profits off taxpayers shouldn‚Äôt need to be shamed into providing coverage.,2017-09-15 20:52:50+00:00,2017,en,"{""id"":""970207298"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":20,""url"":""http://t.co/wsbNrrUt"",""expanded_url"":""http://warren.senate.gov"",""display_url"":""warren.senate.gov""}]}},""username"":""SenWarren"",""profile_image_url"":""https://pbs.twimg.com/profile_images/722044174799777792/bXaodRhx_normal.jpg"",""protected"":false,""name"":""Elizabeth Warren"",""url"":""http://t.co/wsbNrrUt"",""public_metrics"":{""followers_count"":7188074,""following_count"":515,""tweet_count"":10137,""listed_count"":20172},""created_at"":""2012-11-25T15:14:27.000Z"",""description"":""U.S. Senator, Massachusetts. She/her/hers. Official Senate account."",""verified"":true}",1,1,970207298,2017-09-15
183,9.09e+17,.@BetsyDeVosED tried to sneak this under the radar before Labor Day Wknd - but she's refusing to share student aid complaint info w/ @cfpb.,2017-09-15 14:28:28+00:00,2017,en,"{""username"":""SenSherrodBrown"",""public_metrics"":{""followers_count"":520327,""following_count"":345,""tweet_count"":9128,""listed_count"":4571},""description"":""Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio."",""profile_image_url"":""https://pbs.twimg.com/profile_images/1329104002055892994/VpIXrM7k_normal.jpg"",""url"":""https://t.co/nCdZ8qTeYm"",""name"":""Sherrod Brown"",""id"":""43910797"",""pinned_tweet_id"":""1498853640680976385"",""created_at"":""2009-06-01T16:07:45.000Z"",""location"":""Cleveland, OH"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/nCdZ8qTeYm"",""expanded_url"":""http://brown.senate.gov"",""display_url"":""brown.senate.gov""}]},""description"":{""mentions"":[{""start"":49,""end"":63,""username"":""SenateBanking""}]}},""verified"":true,""protected"":false}",1,1,43910797,2017-09-15
184,9.09e+17,.@SenateDems' #ABetterDeal ensures no family under 150% of state median income pays more than 7% of their income on child care.,2017-09-15 17:13:29+00:00,2017,en,"{""username"":""SenSchumer"",""public_metrics"":{""followers_count"":3479738,""following_count"":23971,""tweet_count"":23274,""listed_count"":14782},""description"":""Official Account of Senator Chuck Schumer, New York‚Äôs Senator and the Senate Majority Leader."",""profile_image_url"":""https://pbs.twimg.com/profile_images/1409227745670975489/UVBQFdbf_normal.jpg"",""url"":""https://t.co/ABwRtpqnhH"",""name"":""Chuck Schumer"",""id"":""17494010"",""created_at"":""2008-11-19T20:10:20.000Z"",""location"":""New York, NY"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/ABwRtpqnhH"",""expanded_url"":""https://www.democraticleader.senate.gov/"",""display_url"":""democraticleader.senate.gov""}]}},""verified"":true,""protected"":false}",2,2,17494010,2017-09-15
185,9.09e+17,"ACA repeal couldn't pass w 50 vote rule. For your unpopular, hurtful agenda, you should prob be pushing for like a 20 or 25 vote threshold. https://t.co/JEOVRYSqMo",2017-09-15 14:21:39+00:00,2017,en,"{""verified"":true,""description"":""U.S. Senator from Connecticut."",""username"":""ChrisMurphyCT"",""created_at"":""2010-05-31T01:22:43.000Z"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1410747515511660547/BuMyJGhl_normal.jpg"",""public_metrics"":{""followers_count"":1130465,""following_count"":256,""tweet_count"":28349,""listed_count"":6334},""protected"":false,""url"":"""",""id"":""150078976"",""name"":""Chris Murphy""}",1,1,150078976,2017-09-15
186,9.1e+17,At @ChiPubschools‚Äô Phoenix Military Academy discussing the #DreamAct &amp; the many contributions of Dreamers in our military &amp; JROTC programs https://t.co/htD1SZVDpe,2017-09-18 16:57:56+00:00,2017,en,"{""username"":""SenatorDurbin"",""id"":""247334603"",""created_at"":""2011-02-04T15:50:42.000Z"",""name"":""Senator Dick Durbin"",""verified"":true,""profile_image_url"":""https://pbs.twimg.com/profile_images/1410577486623162374/Cf2sua2z_normal.jpg"",""public_metrics"":{""followers_count"":757729,""following_count"":2421,""tweet_count"":22286,""listed_count"":5349},""description"":""Serving the people of Illinois. Majority Whip and Chair of the Senate Judiciary Committee @JudiciaryDems."",""protected"":false,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/jJoyuT28iz"",""expanded_url"":""http://durbin.senate.gov"",""display_url"":""durbin.senate.gov""}]},""description"":{""mentions"":[{""start"":90,""end"":104,""username"":""JudiciaryDems""}]}},""url"":""https://t.co/jJoyuT28iz""}",2,2,247334603,2017-09-18
187,1.08e+18,"CouldnÇƒÙt agree more with @UCFWhittaker. Colleges should emulate UCFÇƒÙs commitment to Pell recipients, and rankings like @usnews should do more to highlight their success. https://t.co/zPGdSRMUUv",2019-01-03 17:58:04+00:00,2019,en,"{""description"":""Father, husband, U.S. Senator from Delaware"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/xBCHCdwhCz"",""expanded_url"":""http://coons.senate.gov"",""display_url"":""coons.senate.gov""}]}},""created_at"":""2008-07-05T11:17:54.000Z"",""public_metrics"":{""followers_count"":222950,""following_count"":4221,""tweet_count"":16948,""listed_count"":3022},""username"":""ChrisCoons"",""id"":""15324851"",""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/1010166727529893888/O-lZLomM_normal.jpg"",""name"":""Senator Chris Coons"",""verified"":true,""location"":""Wilmington, DE"",""url"":""https://t.co/xBCHCdwhCz""}",1,1,15324851,2019-01-03
188,1.08e+18,"Excited to introduce this important bipartisan legislation with @lisamurkowski that reduces toxic air pollution, protects public health, and supports American jobs. https://t.co/41ivqMaMWC",2019-01-02 15:08:47+00:00,2019,en,"{""description"":""Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and Chairman @EPWCmte"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/0KSoFFqCgL"",""expanded_url"":""http://www.carper.senate.gov"",""display_url"":""carper.senate.gov""}]},""description"":{""mentions"":[{""start"":23,""end"":30,""username"":""USNavy""},{""start"":99,""end"":107,""username"":""EPWCmte""}]}},""created_at"":""2011-02-09T19:46:42.000Z"",""public_metrics"":{""followers_count"":115215,""following_count"":1927,""tweet_count"":11990,""listed_count"":2117},""username"":""SenatorCarper"",""id"":""249787913"",""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg"",""name"":""Senator Tom Carper"",""verified"":true,""location"":""Delaware"",""url"":""https://t.co/0KSoFFqCgL""}",2,2,249787913,2019-01-02
