,tweet_id_x,text_x,tw_date_x,author_id_x,year,source,AR,MB,date,idddd,tweet_id_y,text_y,author_id_y,tw_date_y,created_at,similarity
205,1.24977842826348e+18,"Despite calls for federal government to issue nationwide stay-at-home guidelines, Braun said that the nation‚Äôs states, cities &amp; towns should be making those decisions. Instead, national leaders should continue to focus on getting economy back on its feet.
https://t.co/sOSwhBp2AQ",2020-04-13 19:16:11+00:00,Mike Braun,2020,selected_2020,1,1,2020-04-13,3261,1249754220938608644,"It’s simple: workers at our hospitals, grocery stores, pharmacies and more should get premium pay for putting their lives on the line during the coronavirus pandemic.
https://t.co/bVqQGIsOi8",293131808,2020-04-13,2020-04-13,38.0
206,1.2497880448379e+18,".@FUSEMakerspace and @MakerHubAFRLNM are reaching out to New Mexico manufacturers wanting to donate supplies during the #COVID19 crisis. On Friday, April 17 from 10 a.m. to 2 p.m., they will be accepting drop-off donations of 3D-printed face shields and the supplies to make them. https://t.co/X2xMSpaXAj",2020-04-13 19:54:24+00:00,Martin Heinrich,2020,selected_2020,3,3,2020-04-13,3283,1249741487983730688,"Our seniors are most at risk to severe complications from #COVIDー19. They need resources from our public health officials to ensure their safety and well-being is maintained.

https://t.co/DM2AmHJ92r",1017500185356853248,2020-04-13,2020-04-13,35.0
207,1.24979442858952e+18,"üö®Attention Monroe residents üö®

Free tarps are available at Carver Elementary School and the Public Safety Center until 5 p.m. today for those impacted by yesterday's storms. https://t.co/ebgatVtzpi",2020-04-13 20:19:46+00:00,Bill Cassidy,2020,selected_2020,3,3,2020-04-13,3303,1249727667605245954,"Heartbreaking levels of gun violence in Chicago last week. My prayers are with the victims &amp; their families. 
https://t.co/ePYayNqH0h",247334603,2020-04-13,2020-04-13,36.0
208,1.24979478552055e+18,"As more and more Americans lose their jobs because of the coronavirus pandemic, which often also means losing their health insurance, the Trump Administration must do more to ensure these families know their options to get covered. https://t.co/Qp2YGmRhkL",2020-04-13 20:21:11+00:00,Patty Murray,2020,selected_2020,1,1,2020-04-13,3304,1249767307192102912,"China's Communist regime continues to push their disinformation campaign. They unleashed the Wuhan coronavirus on the world and they must be held accountable.
https://t.co/X8MjViwVtb",1152598802873880576,2020-04-13,2020-04-13,38.0
209,1.24981601539716e+18,"RT @JohnCarneyDE: To be clear: We still have a situation in DE that is getting worse.

Infections of COVID-19 and hospitalizations are risi‚Ä¶",2020-04-13 21:45:33+00:00,Chris Coons,2020,selected_2020,1,1,2020-04-13,3342,1249695284298502146,"RT @GovernorGordon: We have confirmed 70 new cases of COVID-19 in Wyoming in the past 7 days, and there are now confirmed cases in all but…",1136711154435207168,2020-04-13,2020-04-13,38.0
210,1.24982595587241e+18,"Heartbroken to hear that Apolonio Milosevic, one of the janitors in my Newark office for 20+ years, lost a brave battle to #COVID19 last week. I'm keeping the Milosevic family and the Gateway team in my prayers at this time.",2020-04-13 22:25:03+00:00,Bob Menendez,2020,selected_2020,3,3,2020-04-13,3368,1249727667605245954,"Heartbreaking levels of gun violence in Chicago last week. My prayers are with the victims &amp; their families. 
https://t.co/ePYayNqH0h",247334603,2020-04-13,2020-04-13,34.0
211,1.2498447428731e+18,"RT @SenateGOP: #ùôøùôøùôø ùöÑùôøùô≥ùô∞ùöÉùô¥: ùô∞ùöôùöõùöíùöï ùü∑ùüπ

‚Üì‚Üì‚Üì

927,810 loans approved

4,560 lenders

$225 billion total loan value

15 million+ small business‚Ä¶",2020-04-13 23:39:42+00:00,Tim Scott,2020,selected_2020,3,3,2020-04-13,3413,1249713559875051522,"RT @SenateGOP: → 834,404 loans

→ $206B of $350B already used

→ Over 15 million small business jobs saved

The bipartisan #PaycheckProtect…",600463589,2020-04-13,2020-04-13,36.0
212,1.24984985371205e+18,"ONE MORE HOUR! Congress from my Casa starts at 7 pm MST. I‚Äôll be answering your questions about #COVID19. Reply with your questions below using the hashtag #CongressFromMyCasa, or ask them when we go live here -&gt; https://t.co/z5rDE8uS3i",2020-04-14 00:00:00+00:00,Ben Ray Lujan,2020,selected_2020,1,3,2020-04-14,3421,1249867625317969920,HAPPENING NOW! Join me for Congress from my Casa where I’ll be answering your questions on #COVID19 here -&gt; https://t.co/UYK4npFK5C,19318314,2020-04-14,2020-04-14,51.0
213,1.24985964890518e+18,"üìû@SenatorShaheen and I will be hosting a telephone town hall tomorrow ‚Äî Tuesday, April 14th ‚Äî at 7 PM to answer your #COVID19 questions.
 
Sign up to receive a call: https://t.co/6eWVEveWR9",2020-04-14 00:38:56+00:00,Maggie Hassan,2020,selected_2020,3,3,2020-04-14,3431,1250087858624434182,"❗Don't Forget: Tonight at 7 PM I'm hosting a telephone town hall with @SenatorShaheen to answer your #COVID19 questions.
 
Sign up now to receive a call: https://t.co/6eWVEveWR9",946549322,2020-04-14,2020-04-14,71.0
214,1.2500582327621e+18,"The Trump administration bungled distributing critical medical supplies &amp; equipment to those fighting #COVID19 on the front lines. 

That‚Äôs why I‚Äôve joined with @SenJackReed &amp; other Democrats to ask VP Pence what‚Äôs being done to fix the problem. 
https://t.co/y1xSGGRfZk",2020-04-14 13:48:02+00:00,Sheldon Whitehouse,2020,selected_2020,2,2,2020-04-14,3479,1250184570995118083,The Trump Administration must do everything it can to help those who have lost their jobs during this pandemic access the unemployment benefits their families need. https://t.co/yT4SQQTbhy,158470209,2020-04-14,2020-04-14,40.0
215,1.25006716023755e+18,"EMT Billy Birmingham dedicated his life to saving others. Abby &amp; I are keeping his family and @KCMOFireDept in our prayers, and thinking of all our first responders as they continue working tirelessly to keep Kansas City safe during this health crisis. https://t.co/Hxe7wAU1kh",2020-04-14 14:23:30+00:00,Roy Blunt,2020,selected_2020,1,1,2020-04-14,3494,1250185932784926726,"Great news: @UArizona will administer 250,000 antibody tests to our health care heroes and first responders on the frontlines of the fight against COVID-19. #BearDown https://t.co/4KweY3hg8h",2964949642,2020-04-14,2020-04-14,37.0
216,1.2500788376286e+18,"Glad to see #SCOTUS take this long overdue step. When things return to normal, the Court should follow the requirements in my Cameras in the Courtroom Act and permit live television coverage of all oral arguments. https://t.co/CJLFUZb2wT",2020-04-14 15:09:54+00:00,Dick Durbin,2020,selected_2020,2,2,2020-04-14,3526,1250119628682145792,It could not be more clear: the future of the Supreme Court—and voting rights—is on the ballot in November. https://t.co/hyFlWm3YO1,30354991,2020-04-14,2020-04-14,40.0
217,1.25008030753929e+18,"Our brave miners put their lives on the line every day as they power our nation, and we are forever grateful for their contributions. Gayle and I, like all West Virginians, will keep those miners‚Äô loved ones, families, and friends in our prayers.",2020-04-14 15:15:45+00:00,Joe Manchin,2020,selected_2020,3,3,2020-04-14,3531,1250147377920397312,RT @SteveDaines: The Montana National Guard is on the front lines of this pandemic.  Cindy and I were happy to show a little piece of our a…,11651202,2020-04-14,2020-04-14,33.0
218,1.25008386227907e+18,We hope to have 10 million voluntary antibody tests available per week within 1-3 months. That‚Äôs the level of testing we need so people can figure out if they‚Äôre immune and go back to work without worrying that they can get infected or will infect others around them.,2020-04-14 15:29:52+00:00,Bill Cassidy,2020,selected_2020,2,2,2020-04-14,3538,1250083862279073798,We hope to have 10 million voluntary antibody tests available per week within 1-3 months. That’s the level of testing we need so people can figure out if they’re immune and go back to work without worrying that they can get infected or will infect others around them.,1017500185356853248,2020-04-14,2020-04-14,75.0
219,1.25008807694221e+18,"RT @GovSisolak: Looking for all the most up-to-date NV #COVID19 information, incl. guidance &amp; Q&amp;As on emergency directives &amp; regulations? V‚Ä¶",2020-04-14 15:46:37+00:00,Catherine Cortez Masto,2020,selected_2020,2,3,2020-04-14,3549,1250059625250127875,"RT @OppFinance: ICYMI ""@ChrisCoons is calling for the next #COVID19 relief bill to expand the #PPP program &amp; give #CDFIs the capital &amp; lend…",15324851,2020-04-14,2020-04-14,39.0
220,1.25009235907494e+18,"The #CombatCOVID19Challenge is simple:
1‚É£ Pick an act of kindness to help your community #CombatCOVID19
2‚É£ Post a video of yourself completing the challenge
3‚É£ Challenge 2-3 others to join the challenge https://t.co/WFeGDoPIsL",2020-04-14 16:03:38+00:00,Ted Cruz,2020,selected_2020,1,3,2020-04-14,3558,1250122186557448192,I joined a bipartisan group of Senators in urging @USDA to allocate a portion of CARES Act funding to support our local farmers in this time of need. https://t.co/Q2otMciPBB,247334603,2020-04-14,2020-04-14,38.0
221,1.25009901022605e+18,"RT @SenateGOP: Conference Chairman @SenJohnBarrasso on @Varneyco:

Right now, let's focus on the parts of the CARES Act that are running ou‚Ä¶",2020-04-14 16:30:04+00:00,John Barrasso,2020,selected_2020,2,2,2020-04-14,3575,1249852075749437440,"RT @danpfeiffer: ""I don't think a reasonable person could watch what we just saw over the last hour and conclude that the President is in c…",47747074,2020-04-14,2020-04-14,35.0
222,1.25011820258102e+18,In the words of @NJ_CASA @PTeffenhart: ‚ÄúSupport for rape crisis centers in future stimulus packages is so important‚Ä¶we need to ensure the stability of our existing service infrastructure‚Ä¶ [&amp;] we will need to increase our capacity once the immediate impact of #COVID19 subsides.‚Äù,2020-04-14 17:46:20+00:00,Bob Menendez,2020,selected_2020,1,1,2020-04-14,3620,1250132033973751811,"As the COVID-19 public health crisis continues, organizations supporting those affected by this pandemic need our help. Here is more information if you are able to help. https://t.co/XRDwwCqY3i",158470209,2020-04-14,2020-04-14,31.0
223,1.250133656536e+18,"I appreciate @USDOT moving quickly to provide more than $152 million in immediate support to help sustain Missouri airports through this public health emergency.

https://t.co/NH7W5dtmMH",2020-04-14 18:47:44+00:00,Roy Blunt,2020,selected_2020,2,2,2020-04-14,3671,1250164860123590657,I am pleased grants announced today from the CARES Act will provide more than $53 million to Kansas airports in both urban and rural communities. Read more: https://t.co/WUvUd67Ofg,75364211,2020-04-14,2020-04-14,41.0
224,1.25014552454152e+18,"The Trump Administration is relying on private companies to distribute desperately-needed medical supplies, which raises serious ethical questions and could result in supplies not being delivered to those in need.",2020-04-14 19:34:54+00:00,Tammy Duckworth,2020,selected_2020,1,1,2020-04-14,3697,1250157258316615683,"Last night, Southeastern Grocers paid for groceries for first responders and medical professionals. Thank you for supporting our health care workers! #LiftingUpLA  https://t.co/0ce66PZBJp",55677432,2020-04-14,2020-04-14,38.0
225,1.08e+18,"RT @CR: ""The Penny Plan is simple ... @RandPaul characterized it as a 'litmus test for conservatives.'Çƒ˘ 

https://t.co/55YXKdqT3H",2019-01-01 02:12:54+00:00,Rand Paul,2019,selected_2019,2,2,2019-01-01,4055,1080158574511378438,"RT @TeamCornyn: Happy new year! May 2019 bring good fortune, good health, and joy to all. https://t.co/AaAHU5wlny",13218102,2019-01-01,2019-01-01,34.0
226,1.08e+18,The Convening of the 116th Congress https://t.co/GQCOWNf3MK,2019-01-03 17:05:45+00:00,Sheldon Whitehouse,2019,selected_2019,3,3,2019-01-03,4085,1080890205698228224,Headed to the U.S. Senate’s Swearing-in Ceremony for the 116th Congress. https://t.co/cCbeyNeApo,76649729,2019-01-03,2019-01-03,59.0
227,9.08671574261338e+17,La @RedCross prepara apertura de 4 refugios en Cayos de FL luego de evaluaciones y consultas con funcionarios locales.,2017-09-15 12:39:20+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-15,4104,908707545992265728,"Today, we come together to express our gratitude to our missing heroes and to offer support to their loved ones #POWMIARecognitionDay 5/7",1068481578,2017-09-15,2017-09-15,35.0
228,9.08740373681451e+17,RT @mr_eking: @RepSinema We need to stop thinking of compromise as a loss. Compromising is winning.,2017-09-15 17:12:43+00:00,Kyrsten Sinema,2017,selected_2017,3,1,2017-09-15,4112,908701696804708352,"Trump Admin. is walking away from the issue of #climatechange. That means at the local level, we need to step up &amp; I'm proud RI is acting.",486694111,2017-09-15,2017-09-15,36.0
229,9.08748114487586e+17,The latest information on our statewide #HurricaneIrma response &amp; recovery efforts can be found here: https://t.co/hwZr1jkDiu,2017-09-15 17:43:28+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-15,4113,908728831967744000,I applaud @SecretaryZinke's quick action on behalf of sportsmen &amp; women across the country. https://t.co/YTauCiKtHM,1096059529,2017-09-15,2017-09-15,43.0
230,9.09024571558289e+17,.@FLDEO has launched the Disaster Unemployment Assistance Program to help those impacted by #HurricaneIrma - visit https://t.co/5O99sSaCM8,2017-09-16 12:02:01+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,4127,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,41.0
231,9.09087622395555e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/16/2017 12:00 PM ET. PDF at: https://t.co/MdtDTxRJZf #FLResponds https://t‚Ä¶,2017-09-16 16:12:33+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,4130,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,37.0
232,9.09132277308936e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/16/2017 3:00 PM ET. PDF at: https://t.co/MdtDTxRJZf #FLResponds https://t.‚Ä¶,2017-09-16 19:10:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,4133,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,38.0
233,9.09404634648907e+17,Power has been restored to more than 6 million homes and businesses. https://t.co/UPIUOzAgJx,2017-09-17 13:12:15+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,4135,909474360322351105,🚨 Our fight to protect health care for millions of families is not over. https://t.co/mfOkVpjQb7,249787913,2017-09-17,2017-09-17,48.0
234,9.09454250710831e+17,RT @jakeowen: Please text SUNSHINE to 20222 for a one time $10 donation to help rebuild my home state of FL. All proceeds go DIRECTLY those‚Ä¶,2017-09-17 16:29:24+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,4137,909474331469733893,"RT @TBBuccaneers: Our thoughts are with those affected by Hurricane Irma. We will regroup, we will rebuild, we are #ONEFLORIDA.
@Jaguars @M…",15745368,2017-09-17,2017-09-17,35.0
235,9.09522330791096e+17,SR 47 and US 27 at the Santa Fe River are now open.,2017-09-17 20:59:56+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,4141,909466069827571714,Let's go @Vikings! Beat the Steelers and make it 2-0! #SKOL,33537967,2017-09-17,2017-09-17,36.0
236,1.24985366777315e+18,2/2 @realDonaldTrump was clear that @SecretarySonny needs to get aid out ASAP. Let‚Äôs get that done; Iowa‚Äôs ag industry depends on it. https://t.co/Ux0AYdEipw,2020-04-14 00:15:10+00:00,Joni Ernst,2020,selected_2020,1,1,2020-04-14,4179,1250053725575577600,WATCH: @MichaelJKnowles and I discuss the extent to which #COVID19 has disparately impacted the American oil industry and more on #Verdict: https://t.co/HCY53Jkrb0,23022687,2020-04-14,2020-04-14,40.0
